filename,width,height,class,xmin,ymin,xmax,ymax
aug1_292_20.PNG,539,378,Id number,191.1840057373047,0.0,253.14471435546875,23.4429874420166
aug1_296_20.PNG,539,378,Last Name,128.74615478515625,171.3491973876953,168.9907684326172,231.39198303222656
aug1_296_20.PNG,539,378,First Name,152.5531768798828,189.93719482421875,188.85243225097656,241.89083862304688
aug1_296_20.PNG,539,378,Country,177.28103637695312,177.94415283203125,222.259521484375,253.310546875
aug1_296_20.PNG,539,378,Dob,199.75088500976562,134.07699584960938,274.1663818359375,265.5849304199219
aug1_296_20.PNG,539,378,Address,245.0380859375,168.84329223632812,287.0361633300781,232.4812469482422
aug1_296_20.PNG,539,378,Id number,203.55059814453125,0.0,271.5889892578125,19.93547821044922
aug1_300_20.PNG,539,378,Last Name,126.62117767333984,163.3778839111328,169.9775848388672,222.47337341308594
aug1_300_20.PNG,539,378,First Name,149.63784790039062,183.3060760498047,188.49424743652344,234.6073455810547
aug1_300_20.PNG,539,378,Country,173.3865509033203,173.92340087890625,222.7788543701172,247.47337341308594
aug1_300_20.PNG,539,378,Dob,195.0371856689453,133.59584045410156,277.5275573730469,261.473388671875
aug1_300_20.PNG,539,378,Address,242.55384826660156,169.1125030517578,287.9102478027344,231.67210388183594
aug1_300_20.PNG,539,378,Id number,216.23849487304688,0.0,290.0231018066406,17.25163459777832
aug1_304_20.PNG,539,378,Last Name,125.19229125976562,155.53138732910156,171.44927978515625,213.39169311523438
aug1_304_20.PNG,539,378,First Name,147.30645751953125,176.70269775390625,188.5307159423828,227.10166931152344
aug1_304_20.PNG,539,378,Country,169.9603271484375,169.97608947753906,223.52581787109375,241.35133361816406
aug1_304_20.PNG,539,378,Dob,190.68626403808594,133.38461303710938,280.8496398925781,257.00872802734375
aug1_304_20.PNG,539,378,Address,240.2008819580078,169.47860717773438,288.69464111328125,230.65505981445312
aug1_304_20.PNG,539,378,Id number,229.1858673095703,0.0,308.35723876953125,15.40453052520752
aug1_308_20.PNG,539,378,Last Name,124.46646118164062,147.8479461669922,173.39865112304688,204.191162109375
aug1_308_20.PNG,539,378,First Name,145.57040405273438,170.1592254638672,188.96163940429688,219.4103546142578
aug1_308_20.PNG,539,378,Country,167.01904296875,166.1214599609375,224.49676513671875,234.9742431640625
aug1_308_20.PNG,539,378,Dob,186.7193145751953,133.4443359375,284.1164245605469,252.21275329589844
aug1_308_20.PNG,539,378,Address,237.99066162109375,169.9398193359375,289.385498046875,229.43508911132812
aug1_308_20.PNG,539,378,Id number,242.3296661376953,0.0,326.5020446777344,14.403166770935059
aug1_312_20.PNG,539,378,Last Name,124.44721221923828,140.36500549316406,175.8162384033203,194.9166259765625
aug1_312_20.PNG,539,378,First Name,144.4381103515625,163.70755004882812,189.7849578857422,211.5708770751953
aug1_312_20.PNG,539,378,Country,164.5770263671875,162.3782958984375,225.6869659423828,228.3731689453125
aug1_312_20.PNG,539,378,Dob,183.15565490722656,133.7747344970703,287.3119812011719,247.10882568359375
aug1_312_20.PNG,539,378,Address,235.93394470214844,170.493896484375,289.9794921875,228.0181121826172
aug1_312_20.PNG,539,378,Id number,255.60581970214844,0.0,344.369140625,14.252421379089355
aug1_316_20.PNG,539,378,Last Name,125.13465118408203,133.11900329589844,178.6902313232422,185.61328125
aug1_316_20.PNG,539,378,First Name,143.91510009765625,157.3791046142578,190.9966278076172,203.6214599609375
aug1_316_20.PNG,539,378,Country,162.6461944580078,158.76483154296875,227.09060668945312,221.58026123046875
aug1_316_20.PNG,539,378,Dob,180.01266479492188,134.37417602539062,290.4207763671875,241.72178649902344
aug1_316_20.PNG,539,378,Address,234.040771484375,171.13812255859375,290.4737243652344,226.41104125976562
aug1_316_20.PNG,539,378,Id number,268.9496765136719,0.0,361.8714904785156,14.953028678894043
aug1_320_20.PNG,539,378,Last Name,126.52542114257812,126.1452407836914,182.0066375732422,176.326416015625
aug1_320_20.PNG,539,378,First Name,144.00393676757812,151.20469665527344,192.59075927734375,195.6007843017578
aug1_320_20.PNG,539,378,Country,161.23594665527344,155.29867553710938,228.70086669921875,214.62864685058594
aug1_320_20.PNG,539,378,Dob,177.30563354492188,135.23974609375,293.4276428222656,236.077880859375
aug1_320_20.PNG,539,378,Address,232.32034301757812,171.86936950683594,290.8657531738281,224.6217041015625
aug1_320_20.PNG,539,378,Id number,282.29620361328125,0.0,378.9237976074219,16.501575469970703
aug1_324_20.PNG,539,378,Last Name,128.6127471923828,119.47770690917969,185.7493133544922,167.10130310058594
aug1_324_20.PNG,539,378,First Name,144.7041778564453,145.2144317626953,194.55960083007812,187.54795837402344
aug1_324_20.PNG,539,378,Country,160.3531494140625,151.9967041015625,230.50990295410156,207.55215454101562
aug1_324_20.PNG,539,378,Dob,175.04779052734375,136.3672332763672,296.31793212890625,230.2046356201172
aug1_324_20.PNG,539,378,Address,230.7810516357422,172.68408203125,291.1536865234375,222.65882873535156
aug1_324_20.PNG,539,378,Id number,295.58038330078125,0.0,395.4430236816406,18.89051628112793
aug1_328_20.PNG,539,378,Last Name,131.38645935058594,113.14887237548828,189.90000915527344,157.98287963867188
aug1_328_20.PNG,539,378,First Name,146.01242065429688,139.43748474121094,196.89352416992188,179.50221252441406
aug1_328_20.PNG,539,378,Country,160.00210571289062,148.875,232.50888061523438,200.38528442382812
aug1_328_20.PNG,539,378,Dob,173.25009155273438,137.75112915039062,299.07757568359375,224.13063049316406
aug1_328_20.PNG,539,378,Address,229.43038940429688,173.5782928466797,291.33612060546875,220.53196716308594
aug1_328_20.PNG,539,378,Id number,308.7375183105469,0.0,411.3486633300781,22.10821533203125
aug1_332_20.PNG,539,378,Last Name,134.8330535888672,107.18958282470703,194.43850708007812,149.01556396484375
aug1_332_20.PNG,539,378,First Name,147.92227172851562,133.90199279785156,199.58119201660156,171.5027313232422
aug1_332_20.PNG,539,378,Country,160.1845245361328,145.94879150390625,234.68809509277344,193.16294860839844
aug1_332_20.PNG,539,378,Dob,171.9213104248047,139.3847198486328,301.6930847167969,217.88548278808594
aug1_332_20.PNG,539,378,Address,228.2749481201172,174.54762268066406,291.4122009277344,218.25149536132812
aug1_332_20.PNG,539,378,Id number,321.7034912109375,0.0,426.563232421875,26.138992309570312
aug1_336_20.PNG,539,378,Last Name,138.93572998046875,101.62886810302734,199.3426971435547,140.24305725097656
aug1_336_20.PNG,539,378,First Name,150.42442321777344,128.63494873046875,202.6094970703125,163.5885009765625
aug1_336_20.PNG,539,378,Country,160.89950561523438,143.23233032226562,237.03689575195312,185.9203338623047
aug1_336_20.PNG,539,378,Dob,171.06793212890625,141.26002502441406,304.15179443359375,211.49960327148438
aug1_336_20.PNG,539,378,Address,227.3203582763672,175.5873565673828,291.3815002441406,215.8284912109375
aug1_336_20.PNG,539,378,Id number,334.4151306152344,0.0,441.0126037597656,30.963212966918945
aug1_340_20.PNG,539,378,Last Name,143.67449951171875,96.49381256103516,204.58868408203125,131.7080841064453
aug1_340_20.PNG,539,378,First Name,153.5067138671875,123.66197967529297,205.9636688232422,155.79806518554688
aug1_340_20.PNG,539,378,Country,162.14358520507812,140.73883056640625,239.54385375976562,178.69271850585938
aug1_340_20.PNG,539,378,Dob,170.694091796875,143.367919921875,306.4416809082031,205.0041046142578
aug1_340_20.PNG,539,378,Address,226.5712432861328,176.6924591064453,291.24420166015625,213.27479553222656
aug1_340_20.PNG,539,378,Id number,346.81048583984375,0.0,454.62640380859375,36.557373046875
aug1_344_20.PNG,539,378,Last Name,149.0262908935547,91.80944061279297,210.1509246826172,123.45223236083984
aug1_344_20.PNG,539,378,First Name,157.15411376953125,119.0073471069336,209.6273956298828,148.16940307617188
aug1_344_20.PNG,539,378,Country,163.91070556640625,138.48046875,242.19676208496094,171.51531982421875
aug1_344_20.PNG,539,378,Dob,170.8016357421875,145.6981201171875,308.55157470703125,198.43064880371094
aug1_344_20.PNG,539,378,Address,226.0312957763672,177.8574981689453,291.0009765625,210.60284423828125
aug1_344_20.PNG,539,378,Id number,358.8292236328125,0.0,467.3382568359375,42.89421844482422
aug1_348_20.PNG,539,378,Last Name,154.96499633789062,87.59857177734375,216.00230407714844,115.5157241821289
aug1_348_20.PNG,539,378,First Name,161.34884643554688,114.6937026977539,213.58282470703125,140.73965454101562
aug1_348_20.PNG,539,378,Country,166.19223022460938,136.4682159423828,244.98268127441406,164.423095703125
aug1_348_20.PNG,539,378,Dob,171.39002990722656,148.23928833007812,310.4712219238281,191.8112335205078
aug1_348_20.PNG,539,378,Address,225.70310974121094,179.07684326171875,290.6529846191406,207.8256378173828
aug1_348_20.PNG,539,378,Id number,370.4127502441406,4.428692817687988,479.0862731933594,49.942874908447266
aug1_352_20.PNG,539,378,Last Name,161.4617156982422,83.8817138671875,222.1143035888672,107.93721771240234
aug1_352_20.PNG,539,378,First Name,166.07049560546875,110.74207305908203,217.8106689453125,133.54501342773438
aug1_352_20.PNG,539,378,Country,168.97706604003906,134.71189880371094,247.8880615234375,157.45062255859375
aug1_352_20.PNG,539,378,Dob,172.45639038085938,150.9790496826172,312.1912536621094,185.17813110351562
aug1_352_20.PNG,539,378,Address,225.5883026123047,180.34451293945312,290.20196533203125,204.9567108154297
aug1_352_20.PNG,539,378,Id number,381.504638671875,19.150222778320312,489.8132019042969,57.669002532958984
aug1_356_20.PNG,539,378,Last Name,168.4847869873047,80.67698669433594,228.45716857910156,100.75364685058594
aug1_356_20.PNG,539,378,First Name,171.2960205078125,107.17170715332031,222.2903289794922,126.62055206298828
aug1_356_20.PNG,539,378,Country,172.25164794921875,133.22007751464844,250.89871215820312,150.63185119628906
aug1_356_20.PNG,539,378,Dob,173.9955596923828,153.90403747558594,313.70330810546875,178.5636444091797
aug1_356_20.PNG,539,378,Address,225.6874237060547,181.65435791015625,289.6500549316406,202.01004028320312
aug1_356_20.PNG,539,378,Id number,392.05084228515625,34.699241638183594,499.466796875,66.03496551513672
aug1_4_22.PNG,607,408,Last Name,200.1053009033203,74.58909606933594,260.6357421875,102.6462631225586
aug1_4_22.PNG,607,408,First Name,201.44482421875,111.77799224853516,415.66986083984375,151.57522583007812
aug1_4_22.PNG,607,408,Country,195.3618621826172,143.4210205078125,345.6033020019531,176.75869750976562
aug1_4_22.PNG,607,408,Dob,197.18966674804688,175.62208557128906,336.3881530761719,207.1949005126953
aug1_4_22.PNG,607,408,Address,192.10427856445312,204.34217834472656,323.3919982910156,236.3544921875
aug1_4_22.PNG,607,408,Id number,378.9761047363281,55.01394271850586,490.31256103515625,85.6311264038086
aug1_8_22.PNG,607,408,Last Name,207.71434020996094,67.80867004394531,269.4803161621094,99.78631591796875
aug1_8_22.PNG,607,408,First Name,206.3868408203125,105.00527954101562,420.79327392578125,159.40585327148438
aug1_8_22.PNG,607,408,Country,198.2505645751953,136.1371612548828,349.0014953613281,179.65011596679688
aug1_8_22.PNG,607,408,Dob,197.89727783203125,168.38243103027344,337.6160888671875,209.3742218017578
aug1_8_22.PNG,607,408,Address,190.75128173828125,196.6826934814453,322.6871032714844,237.55136108398438
aug1_8_22.PNG,607,408,Id number,387.5845031738281,60.753726959228516,499.7149658203125,98.83893585205078
aug1_12_22.PNG,607,408,Last Name,215.7900390625,61.691749572753906,278.4906311035156,97.43408203125
aug1_12_22.PNG,607,408,First Name,211.80198669433594,98.71485900878906,425.34521484375,167.4537353515625
aug1_12_22.PNG,607,408,Country,201.65203857421875,129.18392944335938,352.1780090332031,182.66017150878906
aug1_12_22.PNG,607,408,Dob,199.11936950683594,161.31629943847656,338.67779541015625,211.52735900878906
aug1_12_22.PNG,607,408,Address,189.94757080078125,189.05885314941406,321.88873291015625,238.5847625732422
aug1_12_22.PNG,607,408,Id number,395.7832336425781,67.19139862060547,508.16143798828125,112.55907440185547
aug1_16_22.PNG,607,408,Last Name,224.2930450439453,56.26814651489258,287.6227722167969,95.60102844238281
aug1_16_22.PNG,607,408,First Name,217.6638641357422,92.9373779296875,429.3035583496094,175.67967224121094
aug1_16_22.PNG,607,408,Country,205.54969787597656,122.59519958496094,355.1173400878906,185.77418518066406
aug1_16_22.PNG,607,408,Dob,200.84999084472656,154.4581298828125,339.568115234375,213.6438446044922
aug1_16_22.PNG,607,408,Address,189.69708251953125,181.50779724121094,321.0007629394531,239.44967651367188
aug1_16_22.PNG,607,408,Id number,403.53240966796875,74.29558563232422,515.61083984375,126.7247085571289
aug1_20_22.PNG,607,408,Last Name,233.18194580078125,51.564273834228516,296.832275390625,94.29608917236328
aug1_20_22.PNG,607,408,First Name,223.94393920898438,87.70098114013672,432.64898681640625,184.04359436035156
aug1_20_22.PNG,607,408,Country,209.92457580566406,116.40306854248047,357.80523681640625,188.97698974609375
aug1_20_22.PNG,607,408,Dob,203.08071899414062,147.84130859375,340.2827453613281,215.7133331298828
aug1_20_22.PNG,607,408,Address,190.00103759765625,174.0663299560547,320.02752685546875,240.1418914794922
aug1_20_22.PNG,607,408,Id number,410.794189453125,82.03167724609375,522.02685546875,141.26681518554688
aug1_24_22.PNG,607,408,Last Name,242.41342163085938,47.60305404663086,306.07427978515625,93.52560424804688
aug1_24_22.PNG,607,408,First Name,230.61160278320312,83.03118133544922,435.3652038574219,192.50473022460938
aug1_24_22.PNG,607,408,Country,214.7553253173828,110.6376953125,360.2285461425781,192.25299072265625
aug1_24_22.PNG,607,408,Dob,205.80067443847656,141.4980926513672,340.8181457519531,217.7257537841797
aug1_24_22.PNG,607,408,Address,190.85794067382812,166.7707061767578,318.9737854003906,240.6580047607422
aug1_24_22.PNG,607,408,Id number,417.53326416015625,90.36198425292969,527.3782348632812,156.11456298828125
aug1_28_22.PNG,607,408,Last Name,251.9425048828125,44.403785705566406,315.3037414550781,93.29335021972656
aug1_28_22.PNG,607,408,First Name,237.63436889648438,78.95072937011719,437.4389953613281,201.02186584472656
aug1_28_22.PNG,607,408,Country,220.0184326171875,105.3271713256836,362.37548828125,195.5862274169922
aug1_28_22.PNG,607,408,Dob,208.99661254882812,135.45938110351562,341.1717529296875,219.67129516601562
aug1_28_22.PNG,607,408,Address,192.2636260986328,159.6564483642578,317.84466552734375,240.99554443359375
aug1_28_22.PNG,607,408,Id number,423.716796875,99.24592590332031,531.6388549804688,171.1956024169922
aug1_32_22.PNG,607,408,Last Name,261.7227783203125,41.982051849365234,324.4756774902344,93.6004409790039
aug1_32_22.PNG,607,408,First Name,244.97802734375,75.47950744628906,438.8602600097656,209.5535125732422
aug1_32_22.PNG,607,408,Country,225.68826293945312,100.49737548828125,364.2355651855469,198.96044921875
aug1_32_22.PNG,607,408,Dob,212.6529541015625,129.7545928955078,341.3418273925781,221.54051208496094
aug1_32_22.PNG,607,408,Address,194.21124267578125,152.7582244873047,316.6456298828125,241.15283203125
aug1_32_22.PNG,607,408,Id number,429.31463623046875,108.64022064208984,534.7880859375,186.4364471435547
aug1_36_22.PNG,607,408,Last Name,271.7065734863281,40.34965515136719,333.5454406738281,94.44539642333984
aug1_36_22.PNG,607,408,First Name,252.6068115234375,72.6344223022461,439.6220703125,218.05810546875
aug1_36_22.PNG,607,408,Country,231.7371826171875,96.17182922363281,365.7997741699219,202.35922241210938
aug1_36_22.PNG,607,408,Dob,216.7519073486328,124.41151428222656,341.3275146484375,223.32424926757812
aug1_36_22.PNG,607,408,Address,196.69129943847656,146.10964965820312,315.382568359375,241.12911987304688
aug1_36_22.PNG,607,408,Id number,434.29949951171875,118.49909973144531,536.8104248046875,201.7628631591797
aug1_40_22.PNG,607,408,Last Name,281.84527587890625,39.51454544067383,342.46881103515625,95.82408142089844
aug1_40_22.PNG,607,408,First Name,260.4835205078125,70.4293441772461,439.7206726074219,226.4942169189453
aug1_40_22.PNG,607,408,Country,238.13571166992188,92.37161254882812,367.0604553222656,205.7659912109375
aug1_40_22.PNG,607,408,Dob,221.2734832763672,119.45618438720703,341.1289367675781,225.01385498046875
aug1_40_22.PNG,607,408,Address,199.69171142578125,139.7431182861328,314.0616149902344,240.92453002929688
aug1_40_22.PNG,607,408,Id number,438.6471252441406,128.7745361328125,537.6961059570312,217.10018920898438
aug1_44_22.PNG,607,408,Last Name,292.0894775390625,39.48079299926758,351.20233154296875,97.72978973388672
aug1_44_22.PNG,607,408,First Name,268.56982421875,68.875,439.1556396484375,234.8207244873047
aug1_44_22.PNG,607,408,Country,244.8527069091797,89.11524200439453,368.011474609375,209.16415405273438
aug1_44_22.PNG,607,408,Dob,226.19564819335938,114.91275024414062,340.7470397949219,226.60107421875
aug1_44_22.PNG,607,408,Address,203.1978759765625,133.6896209716797,312.689208984375,240.54002380371094
aug1_44_22.PNG,607,408,Id number,442.3363342285156,139.4164581298828,537.4408569335938,232.37368774414062
aug1_48_22.PNG,607,408,Last Name,302.3892517089844,40.24856185913086,359.70343017578125,100.15324401855469
aug1_48_22.PNG,607,408,First Name,276.8262939453125,67.97897338867188,437.9297180175781,242.99708557128906
aug1_48_22.PNG,607,408,Country,251.85540771484375,86.41857147216797,368.648193359375,212.5371551513672
aug1_48_22.PNG,607,408,Dob,231.49444580078125,110.80333709716797,340.18365478515625,228.07818603515625
aug1_48_22.PNG,607,408,Address,207.1927032470703,127.97868347167969,311.27203369140625,239.97752380371094
aug1_48_22.PNG,607,408,Id number,445.3491516113281,150.37301635742188,536.0458374023438,247.5089569091797
aug1_52_22.PNG,607,408,Last Name,312.6944580078125,41.81411361694336,367.9307556152344,103.0826187133789
aug1_52_22.PNG,607,408,First Name,285.21270751953125,67.7456283569336,436.0488586425781,250.98345947265625
aug1_52_22.PNG,607,408,Country,259.1097412109375,84.29475402832031,368.967529296875,215.8685760498047
aug1_52_22.PNG,607,408,Dob,237.14404296875,107.14796447753906,339.4415588378906,229.43800354003906
aug1_52_22.PNG,607,408,Address,211.65673828125,122.63811492919922,309.8169860839844,239.23973083496094
aug1_52_22.PNG,607,408,Id number,447.6708984375,161.59085083007812,533.5178833007812,262.4322509765625
aug1_56_22.PNG,607,408,Last Name,322.9548645019531,44.16981506347656,375.8441467285156,106.503662109375
aug1_56_22.PNG,607,408,First Name,293.6882019042969,68.17610168457031,433.5222473144531,258.7409362792969
aug1_56_22.PNG,607,408,Country,266.580322265625,82.7541275024414,368.9679260253906,219.1421661376953
aug1_56_22.PNG,607,408,Dob,243.11691284179688,103.96444702148438,338.52435302734375,230.6738739013672
aug1_56_22.PNG,607,408,Address,216.56820678710938,117.69393157958984,308.3311462402344,238.3302459716797
aug1_56_22.PNG,607,408,Id number,449.2902526855469,173.01528930664062,529.8693237304688,277.07086181640625
aug1_60_22.PNG,607,408,Last Name,333.1204833984375,47.30419158935547,383.40509033203125,110.39968872070312
aug1_60_22.PNG,607,408,First Name,302.2115173339844,69.26829528808594,430.3621520996094,266.2317199707031
aug1_60_22.PNG,607,408,Country,274.23077392578125,81.80419158935547,368.64935302734375,222.34197998046875
aug1_60_22.PNG,607,408,Dob,249.38397216796875,101.26829528808594,337.4365234375,231.77980041503906
aug1_60_22.PNG,607,408,Address,221.90321350097656,113.17021942138672,306.8218078613281,237.25352478027344
aug1_60_22.PNG,607,408,Id number,450.1993408203125,184.59068298339844,525.117919921875,291.3534851074219
aug1_64_22.PNG,607,408,Last Name,343.1418151855469,51.20197677612305,390.5767517089844,114.7517318725586
aug1_64_22.PNG,607,408,First Name,310.7411193847656,71.01688385009766,426.5840148925781,273.4193115234375
aug1_64_22.PNG,607,408,Country,282.0238037109375,81.4495849609375,368.01336669921875,225.4524383544922
aug1_64_22.PNG,607,408,Dob,255.9146728515625,99.07263946533203,336.1833801269531,232.75038146972656
aug1_64_22.PNG,607,408,Address,227.6357421875,109.08901977539062,305.2962646484375,236.01478576660156
aug1_64_22.PNG,607,408,Id number,450.3937072753906,196.26065063476562,519.2868041992188,305.2105407714844
aug1_68_22.PNG,607,408,Last Name,352.9700012207031,55.844181060791016,397.3241882324219,119.53858184814453
aug1_68_22.PNG,607,408,First Name,319.2354431152344,73.41336059570312,422.20623779296875,280.2686767578125
aug1_68_22.PNG,607,408,Country,289.9214782714844,81.69203186035156,367.0631103515625,228.4583740234375
aug1_68_22.PNG,607,408,Dob,262.6772155761719,97.38818359375,334.7709655761719,233.58090209960938
aug1_68_22.PNG,607,408,Address,233.73788452148438,105.47022247314453,303.761962890625,234.6200714111328
aug1_68_22.PNG,607,408,Id number,449.8724365234375,207.9683074951172,512.4043579101562,318.5744934082031
aug1_72_22.PNG,607,408,Last Name,362.5571594238281,61.20818328857422,403.6145324707031,124.73692321777344
aug1_72_22.PNG,607,408,First Name,327.653076171875,76.44603729248047,417.2501220703125,286.7464904785156
aug1_72_22.PNG,607,408,Country,297.88531494140625,82.53035736083984,365.80316162109375,231.3451690673828
aug1_72_22.PNG,607,408,Dob,269.6386413574219,96.2231216430664,333.2062072753906,234.26730346679688
aug1_72_22.PNG,607,408,Address,240.1798858642578,102.3314437866211,302.2264099121094,233.07618713378906
aug1_72_22.PNG,607,408,Id number,448.6380310058594,219.65664672851562,504.50421142578125,331.3802490234375
aug1_76_22.PNG,607,408,Last Name,371.8565979003906,67.26785278320312,409.4171142578125,130.32142639160156
aug1_76_22.PNG,607,408,First Name,335.95306396484375,80.10014343261719,411.73980712890625,292.8211669921875
aug1_76_22.PNG,607,408,Country,305.8764953613281,83.96046447753906,364.2396545410156,234.09872436523438
aug1_76_22.PNG,607,408,Dob,276.7650146484375,95.58314514160156,331.49676513671875,234.80624389648438
aug1_76_22.PNG,607,408,Address,246.93038940429688,99.68799591064453,300.697021484375,231.39064025878906
aug1_76_22.PNG,607,408,Id number,446.696533203125,231.26869201660156,495.624755859375,343.5654296875
aug1_80_22.PNG,607,408,Last Name,380.8230285644531,73.99366760253906,414.70367431640625,136.26487731933594
aug1_80_22.PNG,607,408,First Name,344.0949401855469,84.35787963867188,405.7021789550781,298.463134765625
aug1_80_22.PNG,607,408,Country,313.8561096191406,85.97538757324219,362.3802795410156,236.70565795898438
aug1_80_22.PNG,607,408,Dob,284.02166748046875,95.47135925292969,329.65087890625,235.19509887695312
aug1_80_22.PNG,607,408,Address,253.95648193359375,97.552734375,299.18133544921875,229.5716552734375
aug1_80_22.PNG,607,408,Id number,444.05743408203125,242.74789428710938,485.8092956542969,355.0706481933594
aug1_84_22.PNG,607,408,Last Name,389.4127502441406,81.35285949707031,419.4484558105469,142.538330078125
aug1_84_22.PNG,607,408,First Name,352.0390319824219,89.19850158691406,399.1666564941406,303.6448669433594
aug1_84_22.PNG,607,408,Country,321.7852478027344,88.56532287597656,360.2340087890625,239.1532440185547
aug1_84_22.PNG,607,408,Dob,291.3731994628906,95.88832092285156,327.6776123046875,235.4319610595703
aug1_84_22.PNG,607,408,Address,261.2239685058594,95.93608093261719,297.6866455078125,227.62808227539062
aug1_84_22.PNG,607,408,Id number,440.7335205078125,254.038330078125,475.10565185546875,365.8398742675781
aug1_88_22.PNG,607,408,Last Name,397.5838928222656,89.30957794189453,423.62835693359375,149.11122131347656
aug1_88_22.PNG,607,408,First Name,359.74664306640625,94.59841918945312,392.1650085449219,308.3411560058594
aug1_88_22.PNG,607,408,Country,329.6253356933594,91.71764373779297,357.81134033203125,241.4295654296875
aug1_88_22.PNG,607,408,Dob,298.7838134765625,96.83198547363281,325.5865478515625,235.51571655273438
aug1_88_22.PNG,607,408,Address,268.6973876953125,94.84590148925781,296.2203063964844,225.56939697265625
aug1_88_22.PNG,607,408,Id number,436.74102783203125,265.0849609375,463.5659484863281,375.8206481933594
aug1_92_22.PNG,607,408,Last Name,403.2376403808594,96.98746490478516,429.2820739746094,156.7891082763672
aug1_92_22.PNG,607,408,First Name,359.74664306640625,99.65884399414062,392.1650085449219,313.4015808105469
aug1_92_22.PNG,607,408,Country,332.1380920410156,94.61429595947266,360.3240966796875,244.3262176513672
aug1_92_22.PNG,607,408,Dob,301.4012756347656,97.52997589111328,328.2040100097656,236.2136993408203
aug1_92_22.PNG,607,408,Address,271.8034362792969,93.48481750488281,299.32635498046875,224.20831298828125
aug1_92_22.PNG,607,408,Id number,428.26043701171875,275.03131103515625,455.0853576660156,385.7669982910156
aug1_96_22.PNG,607,408,Last Name,406.34637451171875,104.34912109375,436.382080078125,165.5345916748047
aug1_96_22.PNG,607,408,First Name,352.0390319824219,104.3551254272461,399.1666564941406,318.801513671875
aug1_96_22.PNG,607,408,Country,329.3113098144531,97.2411880493164,367.76007080078125,247.8291015625
aug1_96_22.PNG,607,408,Dob,299.21282958984375,97.97888946533203,335.5172424316406,237.5225372314453
aug1_96_22.PNG,607,408,Address,270.5269775390625,91.85946655273438,306.98968505859375,223.5514678955078
aug1_96_22.PNG,607,408,Id number,415.3330993652344,283.8289489746094,449.7052307128906,395.6304931640625
aug1_100_22.PNG,607,408,Last Name,408.95404052734375,112.1962661743164,442.83465576171875,174.4674835205078
aug1_100_22.PNG,607,408,First Name,344.0949401855469,109.536865234375,405.7021789550781,323.6421203613281
aug1_100_22.PNG,607,408,Country,326.3587646484375,100.38819122314453,374.8829345703125,251.1184539794922
aug1_100_22.PNG,607,408,Dob,297.0452880859375,98.94432830810547,342.67449951171875,238.66806030273438
aug1_100_22.PNG,607,408,Address,269.4111633300781,90.78045654296875,314.6360168457031,222.79937744140625
aug1_100_22.PNG,607,408,Id number,401.86090087890625,292.2376403808594,443.61279296875,404.5603942871094
aug1_104_22.PNG,607,408,Last Name,411.0479736328125,120.49066925048828,448.60845947265625,183.5442352294922
aug1_104_22.PNG,607,408,First Name,335.95306396484375,115.17881774902344,411.73980712890625,327.89984130859375
aug1_104_22.PNG,607,408,Country,323.2948913574219,104.03997802734375,381.6580505371094,254.17825317382812
aug1_104_22.PNG,607,408,Dob,294.9091796875,100.42158508300781,349.6408996582031,239.64466857910156
aug1_104_22.PNG,607,408,Address,268.46142578125,90.25303649902344,322.22808837890625,221.9556884765625
aug1_104_22.PNG,607,408,Id number,387.9095153808594,300.2164306640625,436.8377380371094,408.0
aug1_108_22.PNG,607,408,Last Name,412.617919921875,129.19192504882812,453.6752624511719,192.7206573486328
aug1_108_22.PNG,607,408,First Name,327.653076171875,121.25350189208984,417.2501220703125,331.553955078125
aug1_108_22.PNG,607,408,Country,320.1345520019531,108.17876434326172,388.0523681640625,256.99359130859375
aug1_108_22.PNG,607,408,Dob,292.8149108886719,102.4034652709961,356.38250732421875,240.4476318359375
aug1_108_22.PNG,607,408,Address,267.6824035644531,90.27978515625,329.7289123535156,221.02452087402344
aug1_108_22.PNG,607,408,Id number,373.5469055175781,307.7264709472656,429.4130859375,408.0
aug1_112_22.PNG,607,408,Last Name,413.65625,138.25762939453125,458.0104675292969,201.95204162597656
aug1_112_22.PNG,607,408,First Name,319.2354431152344,127.73131561279297,422.20623779296875,334.5866394042969
aug1_112_22.PNG,607,408,Country,316.8931579589844,112.78438568115234,394.0347595214844,259.55072021484375
aug1_112_22.PNG,607,408,Dob,290.772705078125,104.88031005859375,362.866455078125,241.07302856445312
aug1_112_22.PNG,607,408,Address,267.0778503417969,90.86056518554688,337.1019592285156,220.0104217529297
aug1_112_22.PNG,607,408,Id number,358.843017578125,314.731201171875,421.3749694824219,408.0
aug1_116_22.PNG,607,408,Last Name,414.1579284667969,147.6436309814453,461.5928955078125,211.19338989257812
aug1_116_22.PNG,607,408,First Name,310.7411193847656,134.58070373535156,426.5840148925781,336.9831237792969
aug1_116_22.PNG,607,408,Country,313.5865173339844,117.83438873291016,399.57611083984375,261.8372497558594
aug1_116_22.PNG,607,408,Dob,288.7925109863281,107.8400650024414,369.0611877441406,241.51780700683594
aug1_116_22.PNG,607,408,Address,266.6507873535156,91.99254608154297,344.311279296875,218.91830444335938
aug1_116_22.PNG,607,408,Id number,343.8695068359375,321.1964111328125,412.7626037597656,408.0
aug1_120_22.PNG,607,408,Last Name,414.1204833984375,157.30419921875,464.40509033203125,220.39968872070312
aug1_120_22.PNG,607,408,First Name,302.2115173339844,141.76829528808594,430.3621520996094,338.7317199707031
